itemcode,createDate,qty,n_rows,revenue_type,linked_via_jobcode,linked_via_olmjobcode,linked
VT-F-99-010715,2025-08-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-08-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-08-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-08-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-08-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-08-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-08-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-08-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-08-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-08-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-01,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-01,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2025-09-02,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-09-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010701,2025-09-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2025-09-02,3.0,1,Omni Channel,True,True,True
CT-F-99-020527,2025-09-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-03,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-03,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-09-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2025-09-05,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-08,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-09-08,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-08,2.0,1,Omni Channel,True,True,True
VT-F-99-010701,2025-09-08,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-08,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-08,4.0,1,Omni Channel,True,True,True
CT-F-99-020706,2025-09-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-09-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-09,2.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-09,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-09,4.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-10,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-10,3.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-10,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-10,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-10,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-10,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-11,6.0,1,Omni Channel,True,True,True
VT-F-99-010209,2025-09-11,8.0,1,Omni Channel,True,True,True
CT-F-99-020702,2025-09-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020703,2025-09-11,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2025-09-11,4.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-11,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-11,10.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-11,14.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-09-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-12,10.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-12,4.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-12,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-12,18.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-12,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-12,4.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-12,6.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-12,12.0,1,Omni Channel,True,True,True
CT-F-99-020703,2025-09-12,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2025-09-12,2.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-12,6.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-12,4.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-12,6.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-12,16.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-09-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-15,2.0,1,Omni Channel,True,True,True
RS-F-99-010122,2025-09-15,4.0,1,Omni Channel,True,True,True
RS-F-99-010124,2025-09-15,2.0,1,Omni Channel,True,True,True
RS-F-99-010128,2025-09-15,2.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-15,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-15,8.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-15,6.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-15,16.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-09-15,3.0,1,Omni Channel,True,True,True
RS-F-99-090028,2025-09-15,5.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-16,2.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020502,2025-09-16,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-16,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-16,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-16,2.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-09-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-17,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-17,4.0,1,Omni Channel,False,False,False
CT-F-99-020508,2025-09-18,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-18,4.0,1,Omni Channel,True,True,True
VT-F-99-010202,2025-09-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-09-18,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-18,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-09-19,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-19,4.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-19,2.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-19,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-19,6.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-19,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-09-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-09-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020703,2025-09-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-09-23,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-23,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-23,2.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-09-23,1.0,1,Omni Channel,False,False,False
VT-F-99-010722,2025-09-24,1.0,1,Tendering,False,False,False
VT-F-99-010203,2025-09-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-09-25,8.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-09-25,8.0,1,Omni Channel,True,True,True
VT-F-99-010701,2025-09-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020531,2025-09-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020701,2025-09-26,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2025-09-26,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-26,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-26,10.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-09-26,28.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-29,10.0,1,Omni Channel,False,False,False
CT-F-99-020510,2025-09-29,28.0,1,Omni Channel,False,False,False
CT-F-99-020528,2025-09-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020726,2025-09-29,3.0,1,Omni Channel,False,False,False
VT-F-99-010819,2025-09-29,1.0,1,Omni Channel,False,False,False
CT-F-99-020530,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-09-29,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-09-30,1.0,1,Omni Channel,True,True,True
RS-F-99-070003,2025-09-30,300.0,2,Omni Channel,True,True,True
RS-F-99-070006,2025-09-30,450.0,2,Omni Channel,True,True,True
RS-F-99-070007,2025-09-30,300.0,2,Omni Channel,True,True,True
VT-F-99-010701,2025-09-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-09-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020703,2025-09-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020717,2025-09-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-09-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-09-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2025-10-02,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-02,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-10-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-10-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020705,2025-10-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010818,2025-10-03,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-03,21.0,1,Tendering,False,False,False
CT-F-99-020506,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-06,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-15,40.0,1,Tendering,False,False,False
CT-F-99-020508,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2025-10-06,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-06,2.0,1,Omni Channel,True,True,True
CT-F-99-020717,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-06,2.0,1,Omni Channel,True,True,True
CT-F-99-020728,2025-10-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-10-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-10-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-10-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-10-07,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-09-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-09-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2025-10-08,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-08,2.0,1,Omni Channel,True,True,True
CT-F-99-020527,2025-10-09,3.0,1,Omni Channel,True,True,True
RS-F-99-041008,2025-10-10,2.0,1,Omni Channel,True,True,True
CT-F-99-020706,2025-10-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-10-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020726,2025-10-14,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-10-14,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-10-14,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-14,2.0,1,Omni Channel,True,True,True
CT-F-99-020527,2025-10-15,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-15,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-10-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-10-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010202,2025-10-16,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
RS-F-99-090028,2025-10-16,12.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-17,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-17,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-20,2.0,1,Omni Channel,True,True,True
CT-F-99-020507,2025-10-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2025-10-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-10-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-20,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-20,1.0,1,Omni Channel,False,False,False
CT-F-99-020504,2025-10-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-20,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-20,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-20,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-20,1.0,1,Omni Channel,True,True,True
RS-F-99-010122,2025-10-20,4.0,1,Omni Channel,True,True,True
RS-F-99-010123,2025-10-20,2.0,1,Omni Channel,False,False,False
RS-F-99-010127,2025-10-20,2.0,1,Omni Channel,True,True,True
RS-F-99-010128,2025-10-20,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2025-10-21,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-21,1.0,1,Omni Channel,True,True,True
VT-F-99-010202,2025-10-21,10.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-21,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-21,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-21,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2025-10-21,2.0,1,Omni Channel,True,True,True
RS-F-99-090003,2025-10-21,3.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-21,1.0,1,Tendering,False,False,False
VT-F-99-010722,2025-10-22,1.0,1,Omni Channel,True,True,True
RS-F-99-090027,2025-10-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-10-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020526,2025-10-24,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-10-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2025-10-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-27,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-27,6.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-27,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-27,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-27,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-28,40.0,1,Omni Channel,False,False,False
CT-F-99-020507,2025-10-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-10-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
RS-F-99-090027,2025-10-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020526,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2025-10-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-10-29,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2025-10-30,21.0,1,Omni Channel,False,False,False
CT-F-99-020503,2025-10-31,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2025-10-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2025-11-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020706,2025-11-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2025-11-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020529,2025-11-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-11-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-11-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-11-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2025-11-03,6.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-11-03,3.0,1,Omni Channel,False,False,False
VT-F-99-010721,2025-11-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2025-11-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-11-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2025-11-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-11-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2025-11-03,2.0,1,Omni Channel,True,True,True
CT-F-99-020513,2025-11-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2025-11-04,1.0,1,Omni Channel,True,True,True
